sampleID	patientID	experiment	Time	group	pcoa03_axis1	pcoa03_axis2	pcoa03_axis3	nmds03_axis1	nmds03_axis2	nmds03_axis3	simpsoneven_03	simpson_03	simpson_lci_03	simpson_hci_03	invsimpson_03	invsimpson_lci_03	invsimpson_hci_03	shannon_03	shannon_lci_03	shannon_hci_03	npshannon_03	sobs_03	chao_03	chao_lci_03	chao_hci_03	nseqs	Otu0001	Otu0002	Otu0003	Otu0004	Otu0005	Otu0006	Otu0007	Otu0008	Otu0009	Otu0010	Otu0011	Otu0012	Otu0013	Otu0014	Otu0015	Otu0016	Otu0017	Otu0018	Otu0019	Otu0020	Otu0021	Otu0022	Otu0023	Otu0024	Otu0025	Otu0026	Otu0027	Otu0028	Otu0029	Otu0030	Otu0031	Otu0032	Otu0033	Otu0034	Otu0035	Otu0036	Otu0037	Otu0038	Otu0039	Otu0040	Otu0041	Otu0042	Otu0043	Otu0044	Otu0045	Otu0046	Otu0047	Otu0048	Otu0049	Otu0050	Otu0051	Otu0052	Otu0053	Otu0054	Otu0055	Otu0056	Otu0057	Otu0058	Otu0059	Otu0060	Otu0061	Otu0062	Otu0063	Otu0064	Otu0065	Otu0066	Otu0067	Otu0068	Otu0069	Otu0070	Otu0071	Otu0072	Otu0073	Otu0074	Otu0075	Otu0076	Otu0077	Otu0078	Otu0079	Otu0080	Otu0081	Otu0082	Otu0083	Otu0084	Otu0085	Otu0086	Otu0087	Otu0088	Otu0089	Otu0090	Otu0091	Otu0092	Otu0093	Otu0094	Otu0095	Otu0096	Otu0097	Otu0098	Otu0099	Otu0100	Otu0101	Otu0102	Otu0103	Otu0104	Otu0105	Otu0106	Otu0107	Otu0108	Otu0109	Otu0110	Otu0111	Otu0112	Otu0113	Otu0114	Otu0115	Otu0116	Otu0117	Otu0118	Otu0119	Otu0120	Otu0121	Otu0122	Otu0123	Otu0124	Otu0125	Otu0126	Otu0127	Otu0128	Otu0129	Otu0130	Otu0131	Otu0132	Otu0133	Otu0134	Otu0135	Otu0136	Otu0137	Otu0138	Otu0139	Otu0140	Otu0141	Otu0142	Otu0143	Otu0144	Otu0145	Otu0146	Otu0147	Otu0148	Otu0149	Otu0150	Otu0151	Otu0152	Otu0153	Otu0154	Otu0155	Otu0156	Otu0157	Otu0158	Otu0159	Otu0160	Otu0161	Otu0162	Otu0163	Otu0164	Otu0165	Otu0166	Otu0167	Otu0168	Otu0169	Otu0170	Otu0171	Otu0172	Otu0173	Otu0174	Otu0175	Otu0176	Otu0177	Otu0178	Otu0179	Otu0180	Otu0181	Otu0182	Otu0183	Otu0184	Otu0185	Otu0186	Otu0187	Otu0188	Otu0189	Otu0190	Bifidobacteriaceae	Coriobacteriaceae	Actinobacteria_unclassified	Corynebacteriaceae	Microbacteriaceae	Actinobacteria_unclassified.1	Actinomycetaceae	Brevibacteriaceae	Cellulomonadaceae	Pseudonocardiaceae	Micrococcales_unclassified	Streptomycetaceae	Corynebacteriales_unclassified	Micrococcaceae	Nocardiaceae	Micromonosporaceae	Bacteria_unclassified	Bacteroidaceae	Bacteroidales_S24.7_group	Bacteroidales_unclassified	Rikenellaceae	Porphyromonadaceae	Bacteroidetes_unclassified	Prevotellaceae	Flavobacteriaceae	Cytophagaceae	Sphingobacteriaceae	Chloroplast_fa	Obscuribacterales_fa	Methanobacteriaceae	Lactobacillaceae	Lachnospiraceae	Erysipelotrichaceae	Peptostreptococcaceae	Ruminococcaceae	Family_XIII	Enterococcaceae	Paenibacillaceae	Clostridiales_unclassified	Staphylococcaceae	Firmicutes_unclassified	Bacillaceae	Listeriaceae	Lactobacillales_unclassified	Streptococcaceae	Clostridia_unclassified	Bacilli_unclassified	Family_XI	Clostridiaceae_1	Bacillales_unclassified	Christensenellaceae	Veillonellaceae	Leuconostocaceae	Acidaminococcaceae	Thermoactinomycetaceae	Planococcaceae	Eubacteriaceae	Aerococcaceae	Carnobacteriaceae	Peptococcaceae	Fusobacteriaceae	Enterobacteriaceae	Pseudomonadaceae	Mitochondria	Oxalobacteraceae	Comamonadaceae	Xanthomonadaceae	Gammaproteobacteria_unclassified	Desulfovibrionaceae	Campylobacteraceae	Moraxellaceae	Hyphomicrobiaceae	Campylobacterales_unclassified	Brucellaceae	Phyllobacteriaceae	Rhizobiaceae	Halomonadaceae	Bradyrhizobiaceae	Rhizobiales_unclassified	Rhodobacteraceae	Betaproteobacteria_unclassified	Alcaligenaceae	Burkholderiaceae	Burkholderiales_unclassified	Alphaproteobacteria_unclassified	Caulobacteraceae	Methylobacteriaceae	Nevskiaceae	Unknown_Family	Synergistaceae	Mollicutes_unclassified	Mollicutes_RF9_fa	Mycoplasmataceae	unknown_unclassified	Verrucomicrobiaceae	Verrucomicrobiales_unclassified	Verrucomicrobia_unclassified
17803n08	17803	chen_model	-8	std	0.224948	0.43881	0.299506	0.091182	-0.332091	0.598465	0.049073	0.061379	0.059468	0.06329	16.292231	15.800194	16.815899	3.681369	3.659847	3.702891	3.704484	332	512.8	440.973166	631.969627	21965	0.023928168	0.000235051	0.018616021	0.037749154	0.208019932	0.00014103	0.001880406	0.013397894	0.033706281	0.015701392	4.70E-05	0.05777548	0.00014103	0.064309891	0.013350884	4.70E-05	0.000423091	0.053497555	0	0.00014103	4.70E-05	0.049783753	0.022940955	0	0.002867619	0.003525762	0.015513351	0	0.032484017	0.013962016	0.007897706	0.022188793	0.022846935	0.000282061	0.005359158	0.011517488	4.70E-05	0	0	0.022987965	0	0.011188417	0.005406168	0.006722452	0	0.008320797	4.70E-05	0.001833396	0.000470102	0.000423091	0.014432117	0.000517112	0.010953366	0.000470102	0.000376081	4.70E-05	0	0	4.70E-05	0	0.003572772	0	0	0.003384731	0.002867619	0.000235051	0.001175254	0.00014103	0.000846183	0	0	0.000282061	0.000564122	0.006675442	0.00014103	0.000235051	0.014996239	0.011611508	0.002632569	0.000940203	0.005359158	0.001269274	0.000188041	0.000470102	0.00014103	0	0.005359158	0.006299361	0.00291463	0.000188041	0	0.001692366	0	0	9.40E-05	0.000517112	0.004654005	0.004654005	0.005500188	0	0	0	0	0.004701015	0.000188041	0.002068447	4.70E-05	0.00606431	0.001692366	9.40E-05	0	0.007615645	0.000282061	0.00014103	0.000188041	0.000188041	0	0	0	0.000423091	0.004418954	0.000940203	4.70E-05	0.002444528	0.001034223	0	0.001504325	0.000282061	4.70E-05	0.000846183	0.002256487	0	9.40E-05	0	0.00014103	0.000658142	0	0.000893193	0	0.000564122	0.000470102	0.00606431	0.000470102	0.000329071	0.005265137	4.70E-05	0.000423091	0.000517112	0	0	0	0.002632569	9.40E-05	0.00014103	9.40E-05	0.001927416	0.000517112	0	0.000846183	0	0.000752162	0	0.000329071	0.000564122	0	0.002209477	0	0	0.000235051	0.002209477	0	0	0	0.000423091	0.000564122	0	0.00014103	4.70E-05	0.000893193	0	0.000517112	0.001598345	0	0.000235051	0	0	0	0.000517112	0.000846183	0	6.277884003	1.92570336	1.543294182	0	0	0	0	0	0	0	0	0	0	0	0	0	21.46043886	1.834653555	27.10097423	4.839297096	5.385595921	0	0.00910498	0	0	0	0	0	0	0.00455249	8.631521442	14.58617864	0.22307202	0.013657471	1.597924064	0.145679687	0.00455249	0	0.559956296	0.013657471	0.040972412	0	0	0	0	0.018209961	0	0.00455249	0	0	0	0.00455249	0	0	0	0	0	0	0	0	0	0.022762451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022762451	0	0	3.514522444	0.145679687	0.068287353
17803p01	17803	chen_model	1	std	0.224967	-0.337743	-0.041507	-0.382893	0.40173	-0.087076	0.042943	0.439374	0.433691	0.445058	2.275964	2.246899	2.305791	1.198726	1.185017	1.212436	1.204187	53	81.111111	63.061695	131.53891	29305	0.051186487	0.156123914	0.630684538	0.126991725	0.000444505	0.002701224	0.000341927	0.001607057	0	3.42E-05	0	0	0	0.015181563	0	3.42E-05	0.001538672	0.0032825	3.42E-05	0	0	3.42E-05	0	0	0	0.000341927	0.00037612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000581276	0	0	0	0	0	3.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.42E-05	0	0	0	0	6.84E-05	0	0.003350886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307734	0	0	0	0	0	0	0	0	0	0	0	3.42E-05	0	0	0	0	0.004103125	0	0	0	0	0.000410313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42E-05	0	0	0.000102578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.532161747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051185804	62.99607575	0.167206961	0	0	0.003412387	0	0	0	0	0	0	0	0	5.920491384	0.092134448	0.194506057	0.26957857	0.423135984	0.003412387	0	0	0.017061935	0	0	0	0	0	0	0	0	0.003412387	0	0	0	0	0	0	0	0	0	0	0	0	0	15.59460843	0	0	0.003412387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.95700392	0.733663197	0.037536257
17803p04	17803	chen_model	4	std	0.369992	-0.085937	-0.282591	-0.167967	0.362448	0.224966	0.044265	0.194752	0.192007	0.197496	5.134746	5.063398	5.208134	2.104718	2.08904	2.120395	2.114853	116	222.25	165.308574	344.947253	28820	0.071894968	0.015677922	0.29480778	0.295820385	0.049757324	0.000349174	0.023429589	0.098432208	0	3.49E-05	0	3.49E-05	0	0.033625476	0.057543909	6.98E-05	0.00310765	0.004958274	3.49E-05	0.00555187	0	3.49E-05	0	0	3.49E-05	0	0.004783687	0	3.49E-05	0	0	0	3.49E-05	0.002409302	0	0	3.49E-05	0	0	0	0	0.003771081	0	0	0	0	0	0.004504347	0	0	0	0	0	0	0	0	0	0	0	0	3.49E-05	0	0	0.000279339	0.005237613	0.001326862	0.000838018	0.009078529	0	0	0	0	0.00013967	0	0	0.000384092	0	0	0	0	0	3.49E-05	0.001885541	0	0	0	0	0	0	6.98E-05	0	0	0	0	0.000279339	0	0	0	0	0.001501449	0	0	0	0.000488844	6.98E-05	0.00013967	3.49E-05	0	0	0.000244422	0	0	0	0	0	0.000872936	0	0	0	0	0	0	0	0	0.001815706	3.49E-05	0.000453926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000593596	0	0.001361779	0	0.000628514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000872936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453926	0	6.98E-05	0	3.362248439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.055517002	29.32338654	15.61068702	0.013879251	0.006939625	0	0	0	0	0	0	0	0	0	8.181818182	2.935461485	2.657876475	0.034698126	1.301179736	0	0	0	0.097154754	0.003469813	0.045107564	0	0	0.003469813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.557945871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.04302568	1.426092991	0.340041638
17803p07	17803	chen_model	7	std	0.327595	-0.188667	-0.075316	-0.469372	0.313238	0.133171	0.03509	0.241509	0.237077	0.24594	4.140636	4.066026	4.218035	1.993485	1.972605	2.014365	2.008106	118	187.176471	151.008283	262.975252	20077	0.02437921	0.005026641	0.416205891	0.10731879	0.021966422	5.03E-05	0.007741027	0.235799739	0	5.03E-05	0	0	0	0.01050568	0.029456117	5.03E-05	0.000402131	0.025836936	0	0.004976375	0	0.037146878	0	0	0	0.002161456	0.002312255	0	5.03E-05	0	0	0	0	0.000150799	5.03E-05	0	0	0	0	0	0	0.008243692	0	0	0	0	0	0.002563587	0	5.03E-05	0	0.000603197	0	0	5.03E-05	0	0	0	0	0	0	0	0	5.03E-05	0.001759324	0.000251332	0.001005328	0.002211722	0.000251332	0	0	0.000100533	0.036342616	0	0	0.000251332	0	0	0.000100533	0	0	0.001357193	0.000603197	0	0	0	0	0	0	0	0	5.03E-05	0	0	0.000351865	0	0.000351865	0	0	0.000854529	0	0	0.000150799	0.000100533	0.000100533	0.000502664	0	0	0	0.004222379	0	0	0	5.03E-05	0	0.001910124	0	0	0	0.000100533	0	0	0	0	0.000100533	5.03E-05	0.000301598	0	0	0	0	0	0	0	0	0	0.000150799	0	0	0	0	0	0	0	0	0.000100533	0	0.001859857	0	0	0	0	0	0	0	0	0	0.000955062	0	0	0	5.03E-05	0	5.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150799	0	5.03E-05	0	1.04099218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.046720128	41.35079942	30.09413757	0.054789062	0.004980824	0	0	0	0	0	0	0	0	0	6.081585894	1.962444588	0.816855108	0.004980824	0.931414056	0	0	0	0.189271305	0	0.014942471	0	0	0	0.004980824	0	0	0.009961648	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498082383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004980824	0	0	0	10.10609155	0.537928973	0.244060368
1780n01	17801	chen_model	-1	std	0.212634	-0.119812	-0.256016	-0.10553	0.257881	0.10388	0.077551	0.181616	0.17908	0.184153	5.506109	5.430279	5.584086	1.979362	1.964347	1.994378	1.988247	71	100.545455	82.217086	148.821809	18792	0.178011871	0.060798888	0.280145447	0.231912732	0.041709	0	0.004277846	0.088230576	0	0.000641677	0	0	0	0.077215122	5.35E-05	5.35E-05	0.003743115	0.013796054	0	0	0	0.001871558	0	0	0	5.35E-05	0	0	0	0	5.35E-05	5.35E-05	0	0	0	0	0	0	0	0	0	0.006416769	0	0	0	0	0	0.000534731	0	0	0	0	0	0	5.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001229881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35E-05	0	0.003636169	5.35E-05	0	0	0	0.003368804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000374312	0	0.00069515	0.000106946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000641677	0	0.000213892	0	7.763942103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.241166454	28.26202639	9.136866752	0.005321413	0	0	0	0	0	0	0	0	0	0	20.23201362	0.079821201	0.814176245	0	0	0	0	0	0	0	0.06385696	0	0	0.010642827	0	0	0.005321413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.061089825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.10515113	1.016389953	0.202213708
1780n06	17803	chen_model	-6	std	0.090287	0.415205	0.251966	0.025766	-0.422853	0.397693	0.054246	0.05267	0.051305	0.054036	18.986121	18.506349	19.49143	3.72606	3.702442	3.749677	3.755687	350	536.069767	466.004319	648.454046	18473	0.123298415	0.000336116	0.02840177	0.019438687	0.130748978	0	0	0.010139488	0.043470954	0.01691782	0	0.094112375	0.000168058	0.072544955	0.02610498	0	0.000728251	0.002913002	0	0.000504173	0	0.033947678	0.021287323	0	0.001344462	0.004817657	0.010699681	0	0.032491177	0.015069184	0.001064366	0.018038205	0.014901126	0.000112039	0.0061061	0.021959554	0	0	0	0.021343342	0	0.011820066	0.002184752	0.007562602	0	0.008739006	0	0.000896308	0.000336116	0.008122794	0.010979777	0.004481542	0.00918716	0.000168058	0.000448154	0.000616212	0	0	0	0	0.007562602	0	0	0.003529214	0.00229679	0.000224077	0.001680578	0.000616212	0.001904655	0	0	0	0.001456501	0.011764047	5.60E-05	0.000728251	0.008907064	0.002688925	0.001960674	0.001232424	0.002800964	0.001456501	0.000112039	0.011203854	0	0	0.008290852	0.002800964	0.001680578	0	0	0.001456501	0	0	0.000280096	0.001064366	0.003361156	0.004929696	0.004089407	5.60E-05	0	0	0.006330178	0.001960674	5.60E-05	0.001456501	0	0.002969021	0.002856983	0.00156854	0	0.004145426	0.00229679	0.000616212	0.000224077	0.000112039	0	0	0.001344462	0.000448154	0.002800964	0.001904655	0.000504173	0.000448154	0.000728251	0.000168058	0.001120385	0.000280096	0.001400482	0.00078427	0.000672231	0	0.000224077	5.60E-05	0.000560193	0.001176405	0.00151252	0.001288443	0	0.000224077	0.001232424	0.002464848	0.000168058	0.001120385	0.000560193	0.000112039	0.001064366	0	0	0.000168058	0	0.001960674	0.000560193	5.60E-05	0.000224077	0.002352809	0.000952328	0.000224077	0.001008347	0.000672231	0.000840289	0	0.000224077	0.000616212	0	0.003417176	0	0	0.000112039	0.001288443	0	0	0	0.000112039	0.000280096	0	0.000392135	0.000280096	0.000672231	0	0.000616212	0.002576886	0	0.000616212	0	0.000448154	5.60E-05	0.001176405	0.000336116	5.60E-05	7.086017431	0.963568451	1.13679424	0	0	0	0	0	0	0	0	0	0	0	0	0	13.77145022	2.7499594	31.88437179	4.011259676	4.595896714	0	0.005413306	0	0	0	0	0	0	0	13.45206518	15.17349645	0.075786283	0	1.889243761	0.102852812	0	0	1.01770151	0	0.059546365	0	0	0	0.016239918	0.032479835	0	0	0	0	0.016239918	0	0	0	0	0	0	0	0	0	0	0.037893141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021653224	0	0	1.775564337	0.113679424	0.010826612
17821cec	17821	chen_model	28	xg	0.355231	0.281387	0.062617	-0.33323	0.011218	0.548538	0.08878	0.052147	0.051275	0.053019	19.17654	18.861032	19.502784	3.482182	3.466336	3.498028	3.493078	216	335.166667	277.22116	447.957293	28205	0.004260851	0.000144436	0.084855925	0.073409403	0.034484004	0	0.048710912	0.106954575	0.103018704	0.087780747	0	0	0.000613851	0	0.037264389	0	7.22E-05	0.015707373	0	0.002816495	0	0.023434679	0	0	0.018559977	0.022279194	0.001011049	0	0.008991117	0	0.033220192	0	0.035133964	0.00989384	0	0	3.61E-05	0	0	0	0	0.004152524	0.010074384	0	0	0.014768542	0	0.00462194	0.007474543	0.022712501	0	0.021557016	0	0	0.000722178	0.005560771	0	0	0	3.61E-05	0.000361089	0	3.61E-05	0.004260851	0.000613851	0.001697119	0.000613851	0.001769336	0.015851809	0	0.000108327	0	0	0	0	0.004441395	0.000108327	0	0.020184878	3.61E-05	0.012421463	0.005163573	0.003322019	0.001155485	0	0.006463494	0	0	0.001444356	0	0	0.003177584	0	0	0.001552683	0.003105366	0.006030187	3.61E-05	0	0	3.61E-05	0.001299921	0	0.001011049	0.00032498	0.000794396	0.003574782	0	0	0.000686069	0	0	0.000902723	0.002780386	0.000288871	0	0	0	0.001119376	0.000216653	0	0.002383188	0	0	0.001011049	0.000722178	0.00064996	0	0.000866614	0.001336029	0.000541634	0	0.002383188	0	0.005055247	0.006788474	0.000722178	0	0	0.001299921	0.000108327	0	0.000216653	0.007077345	0	0.00032498	0.001119376	3.61E-05	3.61E-05	0.00032498	0	0	0	0.000397198	0.001083267	0	0.00296093	0	0	0	0.001877663	0	0.001588792	0	0.000180545	0	0.000252762	0.00296093	0.00032498	0	0	0	0	0.000938832	0	0	0	7.22E-05	3.61E-05	0	0.000686069	0	0	0.000180545	0	0.000216653	0	0	0	0.001913772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.414288247	8.370856231	35.34125155	1.028186492	4.332565148	0.007090941	0	0	0	0	0	0	0	0	2.382556284	27.70430775	4.797021805	0	4.105655026	0.156000709	0	0.003545471	0.712639603	0	0.049636589	0	0	0	0	0	0	0	0	0	0.003545471	0	0	0	0	0	0	0	0	0	0	0.014181883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.204396384	0.039000177	0.333274242
17821n01	17821	chen_model	-1	xg	0.316391	-0.175879	-0.158148	-0.173317	0.319424	0.135295	0.065388	0.141604	0.139106	0.144102	7.061933	6.939525	7.188738	2.35783	2.340071	2.37559	2.370967	108	178.714286	140.430366	262.192224	18765	0.076484509	0.112629088	0.259197504	0.197127797	0.008552065	0	0.082508606	0.098321859	0.035821859	0.020385112	0.000107573	0	0	0	0.009358864	0	0.001075731	0	0	0	0	0.00392642	0	0	0	0	0	0	0.002474182	0.02527969	0.009412651	0	0.00016136	0	0	0	0	0	0	0	0	0.012801205	0.016351119	0.000860585	0	0	0	0	0	0	0	0	0	0	0	0.002743115	0	0	0	0	0.013392857	0	5.38E-05	0	0.001774957	0.002151463	0	0	0	0	0	0	0	0	0	0.001290878	0	0	0	0	0	0	0.001021945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107573	0	0	0	0	0.000806799	0	0	0	0	0	0	0	0.000215146	0	0	0	0	5.38E-05	0	0	0	0	0	0	0	0	0	0	0.000645439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000753012	0	0.001021945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107573	0	0	0.000645439	0	0	0	0	0	0	0	0	0.000376506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959181498	25.77533838	16.89225195	4.199083449	0.261110519	0	0	0	0	0	0	0	0	0.005328786	8.877757647	1.241607162	8.451454759	0	0.62879676	0	0	0	1.5719919	0	0.09591815	0	0	0	0.005328786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.20643717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.56549078	1.049770862	0.213151444
17821n06	17821	chen_model	-6	xg	0.239843	0.198155	0.129746	-0.349055	-0.18936	0.295613	0.071366	0.044483	0.043298	0.045668	22.48035	21.897129	23.095489	3.805674	3.783711	3.827637	3.832252	315	440.608696	391.358795	521.623801	18073	0.087264825	0.000343112	0.131697833	0.03728484	0.01017899	5.72E-05	0.051066507	0.004689198	0.075370275	0.048664722	0	0.05838623	5.72E-05	5.72E-05	0.024017842	0	0.000285927	0.00331675	5.72E-05	0	0.000114371	0.003373935	0.028535484	0	0.009378395	0.020586722	0.001315263	0	0.004860754	0.012580774	0.012294848	0.018813976	0.008520615	0	0.005718534	0.024589695	0	0	0	0.01017899	0	0.000571853	0.003659862	0.018356493	0.000228741	0.01864242	0	0.006233202	0.00245897	0.003774232	0.010121805	0.000114371	0.006347572	0	0	0.000571853	0	0	0	0	0.004403271	5.72E-05	0	0.011665809	0.002058672	0.000514668	0.000228741	0.003545491	0.000285927	0	0.000285927	0	0.000514668	0.004002974	0	0.000571853	0.00171556	0.000514668	0.006919426	0.003259564	0.012466404	0.002802082	0.000171556	0.000228741	0	0.000743409	0.002058672	0.013381369	0.001029336	0.000114371	0	0.005661348	0	0	0	0.000743409	0.005718534	0.003259564	0.00600446	0.000114371	0	0.037799508	0.001944301	0.007376909	0.000400297	0.007720021	0	0.000343112	0	0.0042889	0	0	0.000285927	0.003202379	0.000343112	0	0.000514668	0	0.003945788	0.000114371	0	0.002001487	0	5.72E-05	0.003602676	0.000114371	0.00760565	0	0	0.001258077	0.004746383	0	0.000343112	5.72E-05	0.001086521	0.004632012	0.000571853	0	0	0.002230228	0.000743409	0.000114371	0.000228741	5.72E-05	0	0.000114371	0.000914965	0.000114371	0	0	0	0.004689198	0.000228741	0.002802082	0.000400297	0.000686224	0.000800595	0.000400297	0	5.72E-05	0.000914965	0	0.001887116	0.000914965	0.006805055	0	0	0.012123292	0.000514668	0.001086521	0	0	0	0.00245897	0.000514668	0	0.000114371	0.000114371	0.001772745	0	0.001143707	0.000457483	0	0.000114371	0	5.72E-05	0	0	5.72E-05	0.000228741	0.005533116	0.730371272	1.078957561	0	0	0	0	0	0	0	0	0	0	0	0	0	1.145354949	12.80916284	32.05333924	2.622696841	1.294749073	0	0.022132463	0	0	0	0	0	0	0	8.908316273	25.46339844	4.974271012	0.005533116	4.254965971	0.060864273	0.011066231	0	0.691639462	0.022132463	0.088529851	0	0.005533116	0	0.016599347	0.005533116	0	0	0	0	0.022132463	0	0.005533116	0	0	0	0	0	0	0	0	0.033198694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005533116	0	0	0	3.424998617	0.193659049	0.044264926
17821n08	17821	chen_model	-8	xg	0.248264	0.348651	0.263447	-0.391094	-0.338144	0.415585	0.065315	0.061242	0.059924	0.062559	16.328766	15.984969	16.687676	3.3144	3.293526	3.335275	3.341734	250	390.277778	333.052275	486.933366	17218	0.015185568	0.000121485	0.072344044	0.037538723	0.019316042	0.000121485	0.142501367	0.014578145	0.063597157	0.090809694	0	0.110429448	0.000242969	6.07E-05	0.024479135	6.07E-05	0	0.086982931	0	0.000425196	0	0.016704124	0.039421734	0	0.000121485	0.001093361	0.00400899	0	0.021199052	0.007592784	0.001518557	0.013727753	0.013788495	0	0.006924619	0.02460062	0	0	0	0.03826763	0	0.01712932	0.011784	0.010326186	6.07E-05	0.001093361	0	0.000607423	0.009293567	6.07E-05	0.019741238	0.000121485	0.001579299	6.07E-05	0	0	0	0	0	0	0.002065237	0	0	0.00054668	0.004069732	0	0	0.000485938	0	0	0.000121485	0	0.000303711	0.01579299	0	0.000121485	6.07E-05	0.006317196	0.000364454	0	0.000971876	0.000607423	0.000242969	0	0	0.000242969	6.07E-05	0.001518557	0	0	0	0.000728907	0	0	0	0.000121485	0.000303711	0.000121485	0.004859382	0	0	0.001275588	0.000425196	0.000485938	0	0.000850392	0	0.001397072	0	6.07E-05	0	0	6.07E-05	0.000668165	0.000121485	0	0	0	0.000425196	0.000121485	0	0.000364454	0.000121485	0	0	0	0.001397072	0	0	0.000121485	0.000425196	0	0	0.000303711	0.000182227	0.000242969	0	0	0	0.000182227	0	0.000971876	0	0	0	0.000121485	0	0.000121485	0	0	0	0.002125979	0	0.000121485	6.07E-05	6.07E-05	6.07E-05	0	0	0	0	0	0.000242969	0.000182227	0.000364454	0.001214845	0	0.000364454	0	0.002004495	0	0	0	0.00054668	0.002004495	0	0.000182227	0	0.000121485	0	0	0.000182227	0	0	0	0	0	0	0	6.07E-05	0.005807875	1.120919967	2.050180044	0	0	0	0	0	0	0	0	0	0	0	0	0	2.137298176	6.928795447	42.75757928	5.761412475	3.351144151	0	0.029039377	0.005807875	0	0	0	0	0	0	11.65059821	2.770356604	13.665931	0.011615751	3.711232431	0.034847253	0	0	0.319433151	0.005807875	0.017423626	0	0	0	0	0.005807875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011615751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005807875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.461493786	0.139389011	0.040655128
